review_date,rating,helpful_vote,review_title,review_body
January 15 2020,5.0,1,simple to use  clean  and makes great tasting espresso/lattes/cappuccinos.,update: 1/25/2020 - added a picture of a brewed latte.review of: mr. coffee - espresso and cappuccino makerreviewed by: the examinatorproduct rating: 5 out of 5packaging rating: 4 out of 5summary: simple to use  clean  and makes great tasting espresso/lattes/cappuccinos.for details as to how this item received the given rating  see below:this little machine makes three things: espresso  cappuccino and lattes. with good coffee  all three of these come out fantastic. when first purchased we thought it was going to be low end or seem janky  however  it has proved us wrong. it's well built  easy to clean and extremely easy to operate.you fill the reservoir in the back with filtered water  power it on and wait for it to warm up (which does not take long)  scoop in the coffee in one of two sizes/shots  attach  and select your option. there is an additional step if you want to make lattes and add froth by using the accessory "milk" reservoir.*note  we reference "milk" based on your preference (dairy or non-dairy)we drink almond milk and have had no issues with the attachment  the frothing or delivery of the "milk" from the reservoir. when done  the cleanup is a few steps  from dumping the coffee grounds from the handle attachment  rinsing that out (which comes apart in 3 pieces)  then rinsing out the "milk" reservoir  filling it with water and running it through it's self clean cycle. all of these which take a few moments.the results are fantastic! this is such a great addition to our kitchen and especially if you enjoy coffee in it's various forms.the packaging used minimal plastic and appeared to be store drop off acceptable  which was a plus. no plastic would be best  but one day we will get there.pros: • easy to use. • simple to clean. • offers three options (espresso  cappuccino  and lattes). • the maker comes with two size attachments (single or double shot). • comes with a coffee scoop that has a multi purpose (to compress the coffee or scrape excess). • comes with a "milk" reservoir.cons: • none*note  there are two ratings applied to the reviewed item. "product rating" and "packaging rating". the actual product will not be impacted by the packaging as these are two separate ratings.in regards to packaging  the following are contributing factors against the "packaging rating": • in an effort to globally reduce and promote less usage of plastic  any usage of plastic or non-environmentally safe packaging/products/material will be marked negatively. • single use items that do not biodegrade or cannot be easily recycled (see point above on plastics). • the packaging rating is being introduced to help drive a shift to more sustainable and environmentally friendly resources.
October 21 2019,5.0,2,awesome  affordable lattes,i love this machine! i've had mine for almost a year  and it has worked perfectly (and tirelessly) the entire time. i make 2-3 lattes per day  as a rule  so i use the heck out of this thing. the lattes i make with this machine are so much better than the ones i used to get from a well-known coffee house (and way cheaper).if you take the time to properly clean it and take care of it  it should perform well. i do not use commercial cleaners. i use a mixture of white vinegar and water to clean and descale the machine. this method works perfectly  so there's no need in spending the money (or contaminating yourself with toxic chemicals) from commercial cleaners.i bought mine when it was on sale  so i got a great deal. i think it's totally worth the regular retail price  though  especially when you take into consideration how much lattes cost at a coffee house. the money you'll save by making your own makes this investment worth it.it is a great little machine that makes lattes  espresso  and cappuccino. i highly recommend this one!
December 7 2018,2.0,4,replacement parts diffulities,i do like this product - it made a good espresso/latte.  replacement parts became an issue.  their system is antiquated and incomplete.the double espresso holder thing ended up in my disposal - when i went to look for the replacement part on line you could find the single but not the double.  eesh  - called them (half an hour on hold just to get through)  but they were so so nice and sent me a replacement for free.  inconvenient but nice.unfortunately then we lost the small plastic tube which fits inside the milk reservoir and sucks the milk up into the frothing apparatus.this became a major issue.  i attempted to order what i thought was the right piece from their website....there was no picture but it seemed right.....it wasn't...it came and was wrong (it was the little silver tube that fits over the frothing tube).  so i went back on the website - no other tubes to be found  - called them - apparently you can't order this piece by itself (ridiculous as this is the piece that is most likely to get lost or damaged) - you have to order the entire milk unit - omg- really!  they very nicely said they would send me a new one for free but two weeks later and it's still not here - i've now been going to starbucks for my lattes for the last month due to  a non-functioning machine.  i called them yesterday - 45 minutes on hold to just talk to a human being and  about twenty minutes more trying to figure it out - a call back from a supervisor who still did not know what was going on.  all for a simple plastic/silicone part.the supervisor was supposed to figure it out and call me back to let me know what's going on - still no call back.  i've given up and am ordering a new machine from another company - i just don't know what else to do.  i would like to have a machine where i could easily order replacement parts for the small items that are actually likely to need to be replaced.
December 4 2021,1.0,2,a sad disappointment,bought as our first espresso machine. it worked amazing the first 3 months. and i’m not talking about just worked well. it worked perfect we were having 6-8 cappuccinos a day for 3 months. at the exact 3 month the milk stopped steaming and the water didn’t have enough pressure. i tried to contact amazon support but it was too late for returning it. tried contacting mr. coffee costumer support without success. i reached out to amazon again and they helped me with a return and refund. amazing support after i complained 10 times. i’ve saved a little bit more money and got a braville barista. and booooy!!! that thing is just amazing.long story short. it is a great machine but will let you down.
August 19 2020,1.0,2,to much,i thought this would be the answer to my black coffee and cappuccino desires but it’s not.  although the machine makes a good tasting coffee it’s a real pain to make. it takes way to many steps to prepare  only makes one cup at a time and cleaning is another process. you can’t see the top of the coffee filter  to clean it you have to either bend down and look up to see it or put the coffee machine in the sink and turn it over to spray it clean with the water nozzle. the locking device which holds the coffee filter has left me many times cleaning up an absolute mess because you can’t see where it locks  you just have to take your chances and hope its locks in place. it’s just not my cup of tea.
November 8 2019,3.0,2,quit working after 6 months,i had high hopes for this given the cost but after using it for 6 months the steaming/frothing mechanism has quit working properly. it barely dribbles when it should be pouring out which puts maybe a teaspoon of milk into the latte or cappuccino instead of a few ounces or more. the espresso part works fine and i have no complaints about it but i bought it for the frothing and steaming and having a "fancy coffee shop" drink which i no longer have. i have cleaned it properly and done everything i know and it seems to be an internal issue.i’m updating this review because i have figured out that if you use just milk or half and half it will properly disperse but i had been using heavy cream and it will not disperse that  i’m guessing it’s too heavy  thick or oily? anyway it’s working again just fine as long as i use half and half or milk. i think it should be designed better so you could use cream but at least it works and its not a total waste.
February 6 2016,2.0,15,my review updated 2 years into ownership.,over the years i have bought 4 machines that ranged from $100-$500.  this is without a doubt the best of the bunch which actually shocked me.  better then a $500 silvia.  how can a cheap mr. coffee be better then a $500 italian machine?  it is incredible easy to make a perfect cup of coffee. you push a button and 1 minute later have a perfect latte or espresso.  it's very easy to tweak it as well  you want more coffee less milk  or more milk less coffee  or just frothed milk for cocoa or just a shot of coffee...it's as easy as the push of a button.  i have used this machine 2-3 times a day for 2 months and have had no issues.  not one.  great great product.update:  a year after purchasing this machine it stopped producing coffee.  it still frothed milk but wouldn't build up enough pressure for coffee.  they sent me a new one.  that was wonderful except that here i am another year later and the exact same thing has happened.  i only only use distilled water and make 2 cups/day.  this is a wonderful machine if you can afford to buy a new one each year.
March 8 2022,5.0,2,get it,i've been having this machine for  almost a year..  so far i really like it and i use it about 2x a day . i haven't went to a coffee  shop since i got this.i like how you can easily customize your drink .i use almond milk and the foam is perfect. .my favorite is the starbucks espresso and it's so easy to make an iced caramel machiatto.the inconsistencies are true sometimes my lattes/ cappuccinos are different. also  when i do a cleaning cycle it throws water into the milk dispenser.and sometimes the temperature of the latte/cappuccinos are different .it is a little loud but i don't mind it.over all i still think it is worth it if you like coffee. i really hope they sell the milk dispenser because i dropped it and broke but luckily from a place where i can still use it.
June 15 2018,4.0,5,love it!!!,update: i wish you could control the milk temp. ive qlso found that i can only leave milk in the milk container for two days if i make one coffee a day  otherwise it spoils! make sure you clean milk container pieces well!!love my cafe barista!! the only two changes i would recommed would be a sturdier handle for the espresso/ coffee portion along with coffee tamper. the machine could be a little more stylish as well. honestly after reading tons of reviews for $200-$500 espresso machines i can’t say enough good about it! its already lessened my coffee trips on the run to virtually none!! great flavored coffee  good warranty. the only think latte lovers may not like is hoq much froth it makes in your latte but you can always skim that off- doesnt bother me!i love that you can customize the amount of milk/ froth and cuatolize the shot pull. this was a great buy!!mark this review a helpful if you find it to be
November 15 2020,5.0,1,super easy espresso  latte or cappuccino maker,this machine makes it easy to make either an espresso  or a latte and or a cappuccino. add coffee  add milk  press the right button and you got a great cappuccino. of course the quality of your coffee and water affects the taste. i recommend to use finely ground espresso coffee  a regular ground filter machine coffee won’t taste that good.the scooper which comes with the machine works really well  the back end is flat to press the coffee in the holder  good design.the coffee holder is a little light  i hope it will last. our old barista was much better quality.but cleaning the machine is a breeze :-)very well designed  the cleaning program does it almost completely automatically. all you have to do is rinse the milk container. very happy with the machine  it also looks nice on the counter.
October 13 2019,5.0,1,easy and quick,so my wife got hooked on lattes on her trip to spain this summer.  she asked me to find the best of the inexpensive espresso machines.  we've been using this for six and a half months now and she is very happy with it.  we use it to brew two to four lattes (or cappuccinos) a day.  if you take into account grinding the coffee and the machine warming up  it takes about five minutes to make a two shot latte.  the kids also love hot chocolate made with the steamed milk.  it is a bit plasticky  but with a little care it looks like it will last a while.***update***so after 14 month  it stopped frothing.  you could hear the pump trying to pump  but nothing would come out.  i read a review on here that had the same problem and solved it by reading the manual and deliming the machine.  it took quite a few clean cycles  but it finally pushed the plug through and is back to working 100%.sure made the wife happy that it is fixed.  actually  i was on here intending to buy another one to replace this one when i found the review.  we liked the ease of this machine so much that we decided that even at just 14 months  it was well worth it.  i figure with the cost of the machine and the coffee for 14 months at ~2.5 cups a day  it came to about 30 cents a cup.  way cheaper than the $4+ per cup we'd pay at a coffee shop.  and now that it's working again  the cost per cup is going to keep coming down.the manual (when you actually read it) recommends deliming it every 80 cups.  i figured we were over 1000 cups.  we'll start deliming a little more frequently and expect years more of use out of it.still a five star rating!
January 26 2022,5.0,1,i would buy it again.,i've had this machine for a little over a year. i love it. one can choose between either making an espresso  a cappuccino  or a latte. i usually choose the latte setting  and i usually need more froth milk than it automatically provides. so i love the fact that i can push one of the buttons and control how much more froth is produced until it's enough for my taste. i also like the cleaning setting where you push the button and it automatically will clean where the milk is suspensed and where the coffee is dispensed. then it automatically shuts off.
May 10 2021,2.0,1,i *did* love this machine,this machine makes an excellent cappuccino with little ease. the automatic frother is fantastic!but...it clogs terribly. the screen in the pod is constantly getting clogged. i tried scrubbing with a toothbrush  soaking in vinegar  nope.  i ordered a replacement from mr coffee and it's a cheap after market pod!!!!  someone suggested holding it over a burner to clean it and that worked extremely well. i thought i was back on track to loving this machine...nope.  i've had this machine for a little over a year. the first cup of coffee is barely luke warm. and now the frother refuses to work. it spits out a few drops of milk and then nothing but steam.i am so disappointed!!!  i loved this machine  but it's a total piece of crap.  :'(
July 31 2017,5.0,6,great value  great cuppa,i wanted a simple cappuccino and once in a while latte. the thought of having steamed milk froth was my main objective. this machine does it all. i shuddered at the thought of getting into the world of 'pulling the perfect shot of espresso' and have shied away from buying any machine for years. the mr. coffee cafe barista is the solution for me. simple and delicious.as i sit here sipping my cappuccino after a week of use i'm very happy with my purchase. here's why.1. the operation is simple and the front of the machine has icons that i would hope anyone can follow. i can.2.  it makes a very good cuppa whatever you want. maybe not for the gourmet  but it does it for me.3.  the price is great.there were some problems with what filter came with the machine. instead of the promised two there was only one and mr. coffee is going through some kind of a transition with whether they will include the double shot filter. i called and they sent what i needed but only after asking for a supervisor.i make chai tea latte's often and this is a great machine for that. i simply grind my loose tea finer and put it in the filter and treat it like latte from there! rooibos  assam and chai spices all make a great drink.finally  the machine has cleaning modes for both the milk container and the espresso filter. i recommend reading the manual as it's super easy to follow and the questions and answers are needlessly complicated here.
September 9 2021,1.0,0,hasn’t worked properly since it arrived.,i am so disappointed by this machine. it had issues when it first arrived but i assumed it was user error. over time those issues which include varying amounts of coffee being made from the same button mode and turning on randomly without prompt have gotten worse and worse. i simply cannot use it anymore due to the technical issues. it leaks all over the counter when not being used  the milk frother doesn’t respond to being dialed back(it over foams every drink)  the latte button dispenses varying amounts every use(not consistent at all) and the espresso filter hardly fits in the machine. i am certain this is a faulty machine based on reviews and videos and hours of pouring over the manuals and retrying to clean it and pressurize it correctly. when the switch is on  its running water non stop through the espresso portion. for how costly this machine is  i would expect better quality control.
September 7 2020,1.0,2,don’t buy,works great for 8 months daily use and with manufacturer guidelines for cleaning the milk  canister and parts after every use. i can no longer use despite it working functionally bc the foam frother parts smell rank even after dissasembly and reassembly of trying to clean the joints and parts within the lid of the frother.still under warranty but no one responds to the email way of warranty requests and the automated phone line links you to a third party company that is to handle these things for them and the website says due to covid they do not respond via email or phone to warranty requests.so don’t buy. u won’t get your money worth more does it make a latte big enough
February 26 2018,2.0,5,could be amazing  instead is inconsistent,this coffee machine could be wonderful! i love how easy it is to use. i love the temperature of the coffee. i love the option to manually or automatically brew. i love the auto clean function. however  it doesn’t brew consistent cups! i have not had this machine for more than two months and only use distilled water. the first week  my cups were perfect. after the first week  the lattes are not consistently sized. sometimes a lot of milk comes out and cry little espresso. sometimes the opposite occurs. sometimes the proportions seem correct  but both are smaller or larger amounts than usual. sometimes my cup is half full and sometimes it overflows! it’s a hassle to have to manually brew the espresso and milk  especially since i bought this machine for the convenience of being able to push a button and walk away  come back and my coffee is done. i’m very disappointed about this. it wouldn’t be as bad if the proportions of milk to espresso were always consistent  just the amount in total was different. however  sometimes i have a cup of basically all milk with just a hint of espresso  and this is extremely disappointing as well as a waste of grounds if i didn’t notice that the grounds were barely used before throwing th away.
May 11 2020,1.0,1,statistically speaking it will probably break,if you read the one and two-star reviews here  they all basically say the same thing. our story is no different. got the machine. loved the machine. after about 3 weeks the dedicated latte and cappuccino functions stopped working; the machine would produce variable amounts of foam  sometimes pumping it out continuously until we'd have to press the button to stop it. we sent the machine back  and received a replacement. after a few weeks  same problem occurred. i decided to keep the machine and just use the manual foam button for the milk. then about 3 months later  the pump completely broke - no more foam  no more espresso. amazon allowed us to return the machine past the return window  which we're grateful for. it's unfortunate this machine tends to break because it's easy to use and maintain when it works  and it makes great espresso. i would advise you to look elsewhere though - there definitely seems to be a manufacturing defect for this machine.
February 18 2020,3.0,1,very good espresso machine for this $$. milk frothing inconsistent  now not working at all,i just realized that i did not review this product. i have to say  it did great job on espresso. over the period of 14 months i own this machine  and doing 4 espressos every day  it holds up really well. temperature of espresso is the same as when the machine was new (175f). i have 0 complains about that.now frothing - very inconsistent. even same milk  same temperature  amounts of frothed milk vary significantly. we had to use "manual" mode  to get the right amounts for our cappuccino.  same with late.two weeks ago  frothing stopped completely. machine is not sucking milk  just makes noise. cleaning cycle is also not working. i contacted service dept  they did some troubleshooting  but nothing they can help with to fix it. there are no internal spare parts i can buy and my only option is authorized dealer.i paid $108 for this machine on amazon. knowing that frothing will die in year of use  i would buy it for that price again  but not full retail.update: so approximately after 2500 espressos  outcome became very inconsistent. espressos differs in temperature and taste  even using same fresh ground. that's after all the cleaning. it's time to let go..
July 3 2019,1.0,1,update - avoid this product - it will fail to perform.,after some 400 cups of coffee  the foaming pump has failed entirely.  despite proper cleaning  there is not enough steam to suck milk from the reservoir and produce foam.  instead a dribble of warm very dilute watery milk is delivered.mr coffee support has been completely useless.  written responses appear to be by illiterate individuals unable to read the consumer request.  the 800-number is always busy and offers no call-back feature.  in short: mr coffee products is a transactional group that cares little for the customer  except taking the money for inferior products.updated  update:  i completely disassembled the product to determine why the failure.  here's the reason for failure:  all  boilers are aluminum.  the boiler that feeds the coffee (espresso) maker is aluminum.  the separate boiler that feeds the foamer is aluminum.  neither of the aluminum boilers have proper coating to prevent corrosion of the aluminum.  the espresso pot style boiler that feeds a silicone hose of approx. 3/16th inch diameter; therefore the sloughing off pieces of deteriorated aluminum pass.  however  the screen through which the boiled water passes becomes clogged.  the boiler feeding the foam  is well designed for quick steam but routing water through a maze.  the hot water corrodes the aluminum resulting in the same white pieces sloughing off the maze.  however  this very high temperature water (close to boiling  212 f) and carries dissolved 'crud' into other parts of the foaming system where they are deposited as the water cools.  the end result is an accumulation of aluminum crud clogging and restricting the high rate of  flow of very hot water that is needed to aspirate milk from the reservoir and produce foam.the design is very good   but the materials used are not suitable for the purpose (only suitable for profits of mr coffee).
October 8 2017,2.0,6,plastic overkill and anything but simple,i returned this item because i was disappointed in the amount of plastic and the design was annoying. flavor was decent and i probably could have perfected it with a few more tries  but it wasn't worth it to me for a product i didn't love. overall  this unit may work for some people  but i didn't love it and three figures is too costly for something i don't love.design flaws:1) taller travel-height mugs don't fit;2) the milk dispenser is made of plastic made to look like metal (would it really have been that costly to use food grade stainless steel here?);3) the "metal" lever that adjusts the milk dispenser nozzle is also made of cheap plastic  and doesn't feel like it will last;4) unit is obnoxiously loud and took multiple cycles for me to get enough milk5) the milk dispenser nozzle is an accident waiting to happen because it must be pointed towards the mug every time (the mug can't be placed or removed if the nozzle is left in the dispensing position)  and i could see myself forgetting to move it if i was tired or trying to multi-task;6) the milk reservoir is huge  doesn't include markings  and has a plastic lid with a straw that is required for operation -- might be okay if you intend to store the entire reservoir in the fridge  but i wanted a quick pour  steam  wash option.
February 12 2021,5.0,1,bought this for my dad and he loves it,my dad is a big coffee drinker and his old machine unfortunately broke so we bought him this one and to this day he uses it every single day at all times of day. brings 2 sizes for the amount of coffee you want to put and it brings a container to put the milk for your cappuccinos. the clean up for the machine is very simple and doesn’t require much   i do want to inform though that this is only good for small to medium sized mugs so if you plan on putting taller cups of coffee it won’t fit. besides that the machine comes with a mini recipe panflet where you can make different coffees with and without liquors. it brings a spoon for your coffee grounds too which is always great highly recommend buying it if you want to save extra money on coffee
May 24 2019,4.0,1,okay product for a single person,[6th month update] i had to take away one star because of the inconsistent performance of the milk frother. i clean the frother after every use and still  most of the time i get barely any milk and every now and then i get way too much. i always use the frother in the max setting for cappuccino. this part of the caffe barista has turned out to be a big disappointment. [end of update]i've been using my café barista for two weeks  and every cup of coffee i've made has been a huge success. it is not a perfect machine  but it is worth the asking price.espressothis was the main reason i bought this machine for. all the power i crave from coffee in only 2.5 ounces of liquid for the double shot. i'm not a coffee snob so i won't tell you that you need to grind your own beans from some obscure origin no one has heard of. i buy ground espresso coffee at the supermarket (café bustelo if you must know)  and it comes out beautiful with crema on top and the right espresso flavor!cappuccinothe café barista makes good cappuccinos and mochaccinos. the milk frother does a good job and you end up with a foamy coffee delight.lattei'm not into lattes so i can't comment on the performance for these. i only use the latte button for the cleaning cycle.cleaning and maintenancethis is probably the biggest sore point of the café barista  and yet it is not that huge of a deal. between the wait for things to cool down so you can empty the used ground coffee  and running the cleaning cycle(s)  the daily cleaning routine will feel like a lot. as a result  this may not be your ideal coffeemaker for having some coffee as you rush to get ready to go to work in the morning. but even then  this machine is so worth its money as a weekend coffeemaker.final thoughtsone seemingly confusing point about the café barista is how many people it would serve in one use. basically  this is a coffeemaker for a single person  despite the water and milk reservoirs holding much more liquid than any person will ever need. if you want to make coffee for two or more people  you will need to buy extra coffee holders and handles for each person  as the single coffee handle assembly that's included will get too hot during use  preventing you from emptying and refilling the ground coffee quickly enough to keep the coffee going for the rest of your family.
February 1 2021,2.0,1,not built to last,i've owned this item since late 2018 and it's finally giving up the ghost.  i've definitely saved money overall by not hitting up my local coffee shops  but it's not built to last and i don't think i'll buy a mr. coffee brand again.  from the start i couldn't even get a simple replacement filter gasket  and customer service was useless.  also  this unit seriously couldn't make up it's mind how much milk it wanted to dispense on any setting  with any level of milk in the reservoir.  i couldn't leave the unit alone to do it's job or i'd come back to milk everywhere or barely any milk at all.  point of the review is this.  you get what you pay for.  love espresso drinks?  think about maybe spending a tad more and getting something industrial.  casual coffee drinker.  this may be okay for you for awhile.
March 2 2022,1.0,1,doest turn on after few uses. broken,this mr coffee broken after few coups of coffee. in the middle of making cup stop working and there is no power in maker. called amazon they said returning/replecing policy is only 30 days  and i bought that 55 days ago but just used few times. they said there is factory warrenty and they connected me to mr coffee agent. thats the worst customer service ever!!! spend over hour waiting for someone to help me with that issue. when i ask for replace or money back they agree to sent me money back but in 8 weeks!! after i will return them the broken one! people dont waste your money and time and buy something else. i will never go back to mrcoffee. amazon costumer service was ok.
March 4 2022,5.0,0,brew it yourself and save money!,brew it yourself and save money! had this system since christmas 2021. it has already paid for itself. impo  it is the most complete  reliable and cost-effective solution to your morning caffeine requirement. cleaning is essential. the milk container is easily removed for refrigerator storage. however  this should also be cleaned every few drinks and takes an extra few minutes. absolutely no problems with this model however  we did purchase the extended warranty as a few of the reviews indicated failure after several months. this has never failed to brew our morning cups of hot liquid energy. highly recommended. with ease of use  easy cleaning and reliability  this may be the model you are looking for! take care of it and it'll take care of you!
June 7 2019,1.0,1,dangerously dirty milk foamer. impossible to get really clean,i would have given this 5 stars for making an amazing cup of foamy latte with a ton of milk foam  but there is a glaring and potentially dangerous issue with this espresso  machine. the milk in the container goes through a white flexible tube  that plugs into the black lid of the milk foamer. then the milk shoots through parts of the lid and into the metal tube which sits in your cup. i have been taking it all apart and using a tiny brush to clean inside the tubes. what i did not realize is that where the two tubes plug into the black lid of the milk foamer there are tiny holes that you cannot get to and can barely see when you clean the black lid. i was washing the lid and noticed some white stuff inside those holes. i took a tiny brush to it and the white stuff was caked on milk that had been there for who knows how long. i cannot even get a good picture because the holes are tiny and they are up inside the lid. but after i scrubbed inside the tiny holes in the black lid  huge chunks of old milk came out of the lid. i tried unscrewing the screws in the lid to take it apart to clean but even after you take out the screws it does not open. i think this machine could harbor some nasty or even deadly bacteria. i am really horrified that i have been using it for months not realizing my milk foam was being shot through old crusted milk this whole time.  i'm going back to the old steamer that you put inside a metal cup and make your foam by hand. i don't want legionairres disease or any other disease i can get from the disgusting old milk that gets trapped in this thing.
August 10 2020,1.0,0,stops working within two months  don't waste your time or money,final update:11/3/2020: finally got a hold of someone and everything was eventually taken care of (returned machine-again-and recieved refund in mail). this was still the worst coffee and consumer experience  and i strongly recommend against buying this machine. it did not work for very long  which seems to be a common problem  and it was extremely difficult getting a hold of anyone. if you really want a more hands on espressso experience  just save a little more and buy a better/more reliable machine. if you don't care about the experience and just want some good lattes/tasty drinks  get a nespresso vertuo pod machine. delivers good coffee  consistently  and is user-friendly and reliable.10/23/2020: this has been the absolute worst experience i have ever had with any consumer brand service. after speaking with multiple representatives about returning the defective espresso maker  i was assured that i would be receiving a refund. instead  they shipped out a new machine  which i expressly stated i did not want as i had already bought a different machine. i had been in a decent back and forth communication with the representative rouella marie  with them responding within 24 hours. since their last message stating they ordered a replacement to be shipped out to me  it has been radio silence despite several email attempts. i am frankly appalled by the mr. coffee customer service  as i was told i’d be getting a refund only to find out they were sending a new & unwanted machine instead. i am now out $180  and can not get in contact with anyone.do not buy this machine-as it will break quickly and it it impossible to get a hold of anyone.10/12/2020: just about two months in to having this machine and the milk frother stopped working. and by "stopped working" i mean it absolutely does not function-the milk is not being pulled from the reservoir and into the cup. i run a clean cycle after every use  so it is definitely not due to any blockage or buildup. waiting to here back from the mr. coffee customer service  but i am very disappointed the machine appears to only have lasted a couple of months.08/10/2020: i have had this machine for a couple of weeks now and i absolutely love it! i mostly make cappuccinos with a latte every now and then  and it does a really good job extracting the flavor of the coffee from the espresso/coffee grounds (especially for this price point). the automatic milk streaming/frothing apparatus makes it really simple to make delicious drinks  and the removable container is convenient for storing unused milk in the fridge. there’s definitely a bit of a learning curve when it comes to how much espresso to put in the portafilters  and how much tampering is needed. but once you get that down  it delivers pretty consistent drinks.note: you must follow the directions when first setting up the machine and prime it! it may take a few tries for the water to come out of the milk steam pipe during priming  but it will come out eventually. you also should do the clean function after every use (if you’re making several drinks  then clean after you finish making them all). it only takes about 30 seconds for the clean function to run its course  so it’s not really that inconvenient. i usually do it when i’m drinking my cappuccino.
June 26 2020,2.0,1,didn't froth after 3 weeks!,i wanted to like this machine and i really tried  it has been on my to buy lost for the longest and i finally got it. i did the initial clean up receiving as recommended in hopes of getting the best out of the machine for as long as possible. still  three weeks later and the thing refuses to froth milk! it makes all of the sounds as if it's frothing but nothing. the espresso is coming out thick and dark and with a weird taste now. if i do a thorough clean i can probably get a half decent cup out of it  but basically im finding myself having to do a deep clean before each use which is troublesome as im a working mom and my weekday mornings are filled with running around the house getting ready to head out. i simply do not have the time to deep clean before each use. i don't think that's the point of it being automatic anyway. i have tried all recommendations and even googled a few of my own  this thing still barely frothy milk! at 200 bucks a pop you'd think you could get a solid few months out of it before it started to act up. i will be sending this back and shelling out the extra 50 for coffee mates machine prayerfully i'll have better luck. if you have the time to troubleshoot before each cup then by all means go ahead and buy  but if you're like me expecting to push go and have a nice cappuccino at least once a week this isn't the machine for that.
February 9 2017,1.0,15,broke after 3 months,update: it broke after 3 and 1/2 monthsso far so good. it's very simple to use and love it. i read the review saying to run vinegar after priming it but before first use. i skipped that and it was not coming out right  did it and now it's perfect. make sure you tamper it well (30 pounds of pressure). i've played with all settings and it works perfectly! great  rich espressos (and i'm from miami where we drink cuban coffee)  great cappuccinos and lattes  great foam  and great temperature (hot). i'll update in time  but so far so good!
June 20 2019,2.0,2,i wouldn’t purchase it again.,i really dislike this machine.i’ve had it almost 2 months and i’ve given it a fair shake.it’s affordable. it’s not difficult to use.it makes a mid-level tasting espresso  and i grind my beans fresh daily.it does not make consistent lattes or cappuccinos  and this is without changing the settings.  i will make these back to back  and the amount of froth or foam is inconsistent. that is annoying.it’s not the easiest to clean.  you have to remember to clean the upper components after you brew. the frother is somewhat easy  but you still get caked on milk if you are not careful a toothbrush will take care of that.it gets the job done without having to stop for coffee daily.i would not purchase this machine again  however and would opt for something higher quality.if you are looking for super quick and go in the am - this isn’t for you.
February 26 2021,5.0,0,really good coffee machine!,ok  i mainly wanted a machine to be able to froth milk. i looked for a new machine since i got tired of the less expensive ones i already owned which produced froth by a wand steam. they both stopped operating after a while.this coffee machine is superior to both my previous machines both in terms of the quality of both coffee and the froth milk it produces  and in terms of the ease of use. the overall taste of the coffee is smoother  and the froth milk is produced much more effortlessly. parts are detachable to a good degree  and are easily cleaned.my only complain would be the amount of time it takes for a cup of coffee (especially if produced by a single shot) to lose its 'super-hot' temperature. using wand steams  milks were getting pretty hot and would stay like that for a longer time. however  the difference is not that much at all  and it's minor thing subject to individual tastes.totally recommend this machine!
December 22 2021,1.0,2,i keep getting a reused product,i got used product twice.i clearly ordered a new product butfirst product i got; had scratches and a lot of stains or watermark where the coffee goesi started return and ordered a second product in order to get a new product but this time;- bottom of the machine is already filled with water and where coffee goes also seems to have water mark; no noticeable scratches but this is really disappointingim new to coffee so idk but there is no way some barista test these products running water thru them and leaving water in the system where ppl may consume from who the hell knows when;i will return this second purchase as well
October 30 2021,2.0,2,fun coffee machine but impractical for daily use,this machine does make a tasty cappuccino  however it is a lot of work for 1 cup of coffee. it is impractical to make several cups in a morning  and while i really like the automatic frothing feature i'd just assume go back to truwhip. i really wish i could return this (out of my return window) and go to a traditional drip machine. definitely have buyers remorse on this purchase!
