review_date,rating,helpful_vote,review_title,review_body
November 13 2018,4.0,5,frother is amazing!,i was surprised by how good the frother on this thing is performing.  we love cappuccinos  but the starbucks prices are just exorbitant for more than a once a month 'treat'.  now  we can craft our own for a fraction of the price and tastes just as good.  i also like that i can make it exactly to taste and get creative.  everything else about the keurig is great as well; makes coffee and espresso well  easy to fill water reservoir  not overly bulky or tacky-looking on the countertop  and works well with the fill-yourself pods if you want to use your own grounds.**update:  the handle to the water reservoir has been a huge issue.  we have replaced it twice now due to the cheaply made plastic breaking at the connecting point after a few months.  we've now decided to leave the handle off completely instead of replacing it ($30 each time when bought from the keurig site).  great machine  but the handle needs a better design and stronger materials.
October 25 2020,5.0,2,i'm a trained barista and i'm still very impressed,even though its not a proper espresso/cap/latte machine it does the trick and does it very well. i like turning it on  filling the frother with milk and walking away to continue making brekkie without having to worry about the milk burning... and let me tell ya; it creates perfect microfoam every single time! i recommend filling it up a little bit higher than the recommended lines and i even take it off the frother before its finished as i find it to almost be a little too frothy for my taste. this  however; won't be a problem for the general masses. i also really enjoy the cold foam option  which is something you cannot do with most traditional espresso/cap machines on the market.my only gripe is that i really hate using the plastic pods so much because of all that plastic that is used only once and then tossed out. i've tried the dyi pods where you fill it up with the coffee of your choice  but it never ever seems to come out as good as when you use the actual pods. hopefully they'll fix this issue somehow in the future.i highly recommend this product if you enjoy a quality cup of coffee. some people just want the caffeine and couldn't care less about the taste. they might not even know what good coffee even tastes like  so if thats the case  than i would skip this version and get one of the less expensive versions that just handle the basics.
November 17 2021,4.0,4,good machine  but only lasted a year,i really enjoyed this while it lasted. bought it in august of 2020 and it started not making much coffee (even after descaling/cleaning) in october of 2021. if you buy this  do get the warranty  as i just sent the machine back for repairs and it was unfixable. but  cool thing  they gave me the full price back as an amazon gift card. so at least now i can pick something else out :) just in time for christmas!
December 17 2018,1.0,13,electrical fault  drains water  takes forever,power it up and instead of warming up to brew a cup of coffee  the water just pours out. every morning. several times. 20 minutes later it might work. today it stopped working. i’ve had this for two months. it’s done this the whole time. now the power light faintly flashes and dies. for $175  i am beyond upset. i’ve tried everything including different kinds of water. $175 and my my return window has passed. wish me luck calling keurig. the machine is beyond wonderful when it works. unfortunately it doesn’t work every day. it’s exhausting!
December 30 2021,1.0,2,worked for a bit  now a safety issue.,i purchased this in 2019. it worked well for awhile  then the frother stopped working in 2020. it was annoying  but i don't necessarily need frothy milk in my coffee and i could still make regular coffee so i just went with it.  but then this morning i got up and although the coffee maker was not on  the frothy was beeping and trying to run all by itself. i couldn't get it to stop so i unplugged it and the plug was hot to the touch. due to the disturbing catastrophic failure of this machine and the fact that i consider it a fire hazard  i would never buy or recommend a keurig again.
April 25 2019,5.0,4,a definite upgrade from mr. coffee cafe barista,the photos are after about a month in a half of using at least 4 times a day. it did not arrive like that.  my family bought this when we remodeled our kitchen to replace our old mr. coffee cafe barista. my entire family was telling me this is a waste of money  it won't be as good  it will make "fake coffee"(for some reason my father thought that k-cups were just a concentrated liquid that dispersed through water)  etc. i finally said lets just buy it and if it doesn't work out i'll get another mr. coffee with my own money. now it is my family's favorite coffee machine we have ever used. you can even buy reusable filters(we bought 2 of them) so that you don't need to use k-cups.  with our old mr. coffee  the pieces were very small and difficult to clean. it came with two filters. a double shot filter and a single shot. mr. coffee didn't sell either of these individually so if you broke either of them you could either buy a cheap knock-off single shot off of their website or spend $200 on a new machine just for the filter. they did not even sell a cheap knock-off double shot. only a cheap knock-off single shot. this was very bad because my family only ever used the double shot. whenever my father was done making coffee  he would actually hit the filter against the trash can so hard(to empty the grounds) that he would actually pop a small piece of the filter out and someone else would find it in the trash. disgusting. eventually he did that and no one was able to find the piece of the filter that got lost in the trash. that is the other reason we bought this machine  because no one in my house uses single shot(18  22  56  and 59 years old).thankfully  with this one that is literally impossible.  the other thing i didn't like is that the rest of the machine had super small parts which made it super difficult to clean. cleaning to milk frother took at least a half hour because we would literally have to grab a screwdriver and take the entire frother apart to clean all of the bits. with this thing it is literally just a ring. the other thing about the frother that i didn't like is that you would put in a bunch of milk(it doesn't tell you how much is good for just one cup) and just put what wasn't used in the fridge. then  because the frother isn't air tight the milk would rot and you had to dump out the milk and clean the milk container(thankfully not the whole frother). with this you just put in milk for 1 cup which is perfect. no more rotten milk. besides the milk container on this takes less than a minute to clean at most. also  on this machine you can chose to froth the milk cold  which is fantastic for cooling your boiling hot coffee to drinkable temperatures. mr. coffee didn't have anything like that.  lastly  the travel mug "option" on this thing is so much better. on the mr. coffee  you took out a plate and you basically just put the mug in a hole and hoped that was large enough for the base of your mug. in our case  we had to brew multiple cups of coffee and pour them into the mug(which was a very long process). on this machine  you literally just slide out the drip tray and put the mug right there. more than large enough for any reasonably sized travel mug.  my family also really liked the "strong" brew option on this thing. with mr. coffee the closest you could get to that is putting in the double shot filter but then pressing the "single shot" brew option. again  this was a definite upgrade.
November 6 2019,2.0,3,inconvenient with all plastic "nickel",this keurig works fine  but if i had to do it again i would get a more basic  higher water capacity model for 60% less money.  i was curious if the frother would be worth it  and its not.  the foamy milk isn't tasty and you have to wash the frother after each use which makes it generally less convenient for nothing special  so we wind up not using it.  i prefer squirting whipped cream in to the coffee.also  for whatever reason several more buttons have to be pressed each time  it doesnt remember your last cup and there are no defaults that you can set  like my now dead previous model.the worst thing is i paid $50 extra for "nickel" and its 100% cheap looking plastic.all consider  buy a well priced model and forget the inconvenient  no taste frother.
October 5 2018,2.0,11,arrived with broken handle,i ordered the keurig k-cafe along two two large boxes of k-cups  but upon opening the amazon shipping carton i found the keurig k-cafe box was packed upside down in the shipping carton. when i took the keurig k-cafe box out of the amazon carton i noticed it was damaged on one side and then when i opened it i found the handle on the water reservoir was broken with the pieces laying in the bottom. as the amazon shipping carton had no outer damage whatsoever i can only assume that the keurig k-cafe box was dropped or damaged before being packed and shipped to me by amazon. otherwise the k-cafe is a great little coffee maker and the milk frothing jug is wonderful - minus a handle!
February 18 2020,1.0,2,missing a lot of keurig features,i thought this would be an upgrad to my last few keurigs. no so much. for the first time  there is no light inside the water tank  or anyplace to attach my keurig water filter (of which i have quite a few). also the tank is always full of condensation making it hard to see the water leval. this is also the first one i've had without a clock  so it's never heated and waiting for me in the morning. unlike any other of my keurigs  this does not have a cup size setting that the machine "remembers". so every cup the size had to be chosen. as a matter of fact  you have to push 3 buttons for each cup of coffee  where all the others were close the lid  push the brew button. i'm really not sure if i wish to keep this machine. now that i kept it  it's giving me problems. i called keurig cust. service  they are no help at all. almost 200 dollats for this machine and they will not honor warranty... so far.
September 15 2020,2.0,2,used for 8 months and just realized what a crappy cup of coffee it makes,i have been using this unit for almost 9 months - i had never used a regular keurig before until away on vacation this past weekend and now i know how deficient this unit is.  while i was away i used the exact same coffee with a single regular model keurig that was available and was shocked at the rich and flavorful cup of brew that was produced. i have struggled with this unit to make a decent cup and i am not a super dark coffee fan. the cup is weak even at the 8oz size on strong almost watery. the best part of this unit is by far the milk frother it works beautifully  so if you want a glorified milk frother with an ability to make a weak cup of coffee this one is for you
December 24 2020,5.0,1,works like a charm!,love it! i needed to get a coffee maker that made everything because since covid i’ve been getting a lot more starbucks and it was beginning to get expensive. in an effort to save money  i looked for a new machine that could make things like lattes and cappuccinos. stumbled across this and as soon as i saw that it had an automatic warmer and frother  that was all i needed to hear!i’m absolutely in love with it! if you’re a huge latter drinker  this is the machine for you! you make your coffee like you regularly would  put the cup in and select the size and if you want it strong. then you get the cup  which has indicated lines on the inside for how much milk to put  & add your milk. to give it that extra ✨starbucks✨ feel  i use my regular oat milk and add my creamer so that i don’t have to add sugar or anything else to it.the machine once you hit the latte setting and it’s done brewing the coffee will both heat up and froth your milk for you! it’s amazing! i love that i can literally put a kcup in the machine  put milk in a cup  press a button & just walk away and this machine will do everything.get it! if you’re on the fence  just do it! it’s so worth it! i save so much money making my coffees at home now! i even picked up some of those disposable coffee cups with cute designs on them from homegoods and if i need a coffee on the go i just use one of those! or my reusable cup from starbucks.
December 2 2018,3.0,4,great idea! poor execution,this is maybe my 4th or 5th keurig coffeemaker. i am used to them working for a year or two  then failing. typically they first start by needing descaling (which occasionally works) about 6 months into use. then by the years into using them  their pump looses strength and you have to pocke the pod before you put it in the machine. fortunately  keurig has really good customer service and they do exchange your failing coffee maker which happened with our last one 6 months ago. but when that failed  and intrigued by the latte making capabilities  we ordered this one. loved it at first. but two weeks into the use (almost to the day) it’s started shutting off when you push the brew button   two hours of two attempts of descaling  with the solution purchased from amazon  which involves running running 8 reservoirs of water through it it’s still being glitchy. right now works for every other cup. when you push the brew button   the whole machine shuts off .
September 7 2018,5.0,4,worth it.,i had the orginal keurig for about 3 or 4 years and then last year it broke. i couldn't bring myself to spend so much money on another coffee machine that didn't last that long and towards the end stopped working as well. after going back and forth i decided to purchase this k cafe edition and i am so glad i did.things that i love:-the vareity of coffee options  it can make different sized coffee's and even has a 'strong' setting.-the fact there is a light that comes on when it is time to descale. i definitely think this feature will pro long the life of the coffee machine.-huge water reservoir  don't need to fill every time.-no need to change a water filter like in the older models.if i had to say one bad thing it would be that if you want more than one espresso shot you have to use more than 1 kcup  which if you want like 5 shots of espresso every day might be pricey.overall  i am so happy i made this purchase. definitely worth the money  buy it.i will keep this review updated if anything changes.
June 8 2021,3.0,0,k cups - great; universal reusable coffee filter - don't even think about it,we bought this unit for several reasons: ability to brew both coffee and shots for latte's and the versatility of brewing both k cups and bring your own coffee using the universal reusable coffee filter ("urcf").  this unit gets most of it right except for the part about using your own coffee grounds.  we've read all the directions and done everything in accordance with keurig guidance  but can do nothing about coffee grounds spilling out of the urcf.  i've since read about others who experienced the same issue  but in a nutshell  the pods and the urcf are about the size as a shot glass but the only paper filters you can get for it are the size of those little cups you fill up with ketchup at the burger joint which is about half the size of the urcf.  the filters specifically say not to push them down to the bottom of the urcf so i assumed there was some strategic reason keurig needed the extra space that was below the paper filter but still inside the urcf.  well  we experimented with varying amounts of medium ground coffee (they do warn you that fine ground will clog it up) and the best it could handle without incident was about 1/2 tablespoon  or enough coffee to brew about 4 oz.  but the minimum size of the machine is a 6 oz cup.  my wife likes 12 to kick-start her day so that was a non-starter.  there is the possibility of using the urcf without a paper filter but that's not something we wanted to entertain due to the mess.  but hey  the pods work great.
February 23 2021,5.0,2,in love with this machine!,received this as a gift from my husband (this is his account). oh mannn! this is a game changer for me. i love lattes but hate spending the money and the calories for purchased ones. fyi  good for lattes and cappuccinos but not espressos. unless someone has a hack that i don’t know about. i use the reusable plastic k cups for the coffee. i have been able to froth not just half and half but also almond milk and today.. cinnamon flavored oat milk. fantastic! i use stevia in the coffee. so low cal and delicious! just a tip though. the instructions say to froth milk first and then make coffee. umm no. the milk separates pretty fast. make the coffee  then froth the milk. while the milk is frothing  add your sweetener of choice to the coffee and pour the milk in immediately. it is a wonderful price for something that brings this coffee hound so much joy. good job keurig!
December 14 2021,5.0,0,awesome !!,i bought a top-end keurig elite two years ago and it still works great.  i bought this for the frothing and a hedge against the elite deteriorating somehow.  elite temperature was adjustable and mine was set to 192.  i always used the “strong” option.this new one makes hotter and much stronger coffee!  i love strong dark roast  black.  i have used death wish  starbucks  etc.  for a while now  i’ve settled on peet’s major.  i never have more than two cups on the strong setting.  this new coffee maker is bordering on too much on the strong setting at two cups.  one cup is sufficient.the frothing is exceptional!  it is legit.  buy some torani syrups for the coffee and frothing.  mix and match.  one flavor in the coffee and another in the froth.i have never bought a better coffee anywhere.  not at any price.i don’t know how long it will last.  will update.
April 23 2019,1.0,5,horrible.,this is my third keurig.  i thought i would send it back  but i let the date slip up on me.  despite repeated washing  coffee still tastes off.  it definitely gets too hot.  it is at least 5 minutes before i can drink it.  maybe the extra heat makes it too bitter.  i don't see much froth  so it doesn't work for the fancy coffees that i bought it for.  you have to push 5 buttons to get a simple cup of coffee--on  coffee  size cup  k   -- a guess that is just 4 but in comparison with my previous keurig  it takes forever to set it up.  why do you have to press k to make it work?  it is nice having the choices of size  but it is not totally consistent.  sometimes the 12 oz size gives a 6 or 8 oz cup of coffee. it may be my imagination  but i think that it holds less water than my previous one (that cost half as much).  i don't know whether i got  the "lemon"  or if there are design flaws.
November 15 2021,1.0,1,currently annoyed,i'm currently extremely annoyed with this machine. we've had it for about 3 weeks and yesterday  the frother stopped working and today (the next day)  it has stopped brewing. it tries and then shuts off  leaving me with a big mess to clean each time. i'm reaching out to keurig first to see if they can fix it or offer a solution  but the fact that i've owned this thing for 3 weeks and its taking a dump isn't a good sign  especially for how much it costs. i'll update my review if it gets fixed and lasts longer than 3 weeks.**update**keurig never got back to me - i contacted them directly on their website so i decided to just return the product and get a refund. unfortunately  it seems like we'll have to buy another keurig product (probably a standard one this time) as they're the industry standard for this type of coffee  we're just hoping the next one doesn't suck like this one did.
February 29 2020,4.0,1,fun and affordable,i just used my unit for the first time last night. it is very easy and fun to use. but  unless you've had a home latte/cappuccino machine before  i recommend watching a youtube vid before the first use. this provides a step by step visual instruction of the proper way to do things.  i do wish that the housing was metal rather than plastic for a more "upscale" appearance but it is attractive enough. it does not come with the my k cup universal reusable filter pod (for use with your own ground coffee) so that must be purchased separately. this is not a cheap unit so i feel this should be included. the my k cup works great but there is a bit of a learning curve to get the cap to align properly with the base of the pod. i must have done it right because the shot came out ok. if you are making a latte or cappuccino  i recommend using a high grade espresso bean freshly ground with a burr grinder. i am not a coffee snob and don't even drink it every day but when i do  i want it to taste like it came from a good coffee shop. the frother is a real time saver as it does all the work for you. i used skim milk and had loads of foam for a gorgeous topper.  as for longevity  we will see but i am hopeful. cheers!
